+--------------------+-------+--------+-----------------------------------------------------------+
| CUMPRIMENTAR       | VERBO | VERB   |                                                           |
| CURAR              | VERBO | VERB   |                                                           |
| CURVAR             | VERBO | VERB   |                                                           |
| CURVAR             | VERBO | VERB   |                                                           |
| CUSPIR             | VERBO | VERB   |                                                           |
| CUSTAR             | VERBO | VERB   |                                                           |
| CUTUCAR            | VERBO | VERB   |                                                           |
| DANÇAR1            | VERBO | VERB   |                                                           |
| DANÇAR2            | VERBO | VERB   |                                                           |
| DANIFICAR          | VERBO | VERB   |                                                           |
| DAR                | VERBO | VERB-P | Verbo conjugao pela pessoa do dicurso. Ex.: 1sPERGUNTAR3s |
| DAR                | VERBO | VERB-P | Verbo conjugao pela pessoa do dicurso. Ex.: 1sPERGUNTAR3s |
| DATAR              | VERBO | VERB   |                                                           |
| DATILOGRAFAR       | VERBO | VERB-L | Verbo conjugado por locativo                              |
| DEBATER            | VERBO | VERB   |                                                           |
| DEBITAR            | VERBO | VERB   |                                                           |
| DEBOCHAR           | VERBO | VERB   |                                                           |
| DEBRUÇAR           | VERBO | VERB   |                                                           |
| DECAIR             | VERBO | VERB   |                                                           |
| DECAPITAR          | VERBO | VERB   |                                                           |
| DECEPAR            | VERBO | VERB   |                                                           |
| DECEPCIONAR        | VERBO | VERB   |                                                           |
| DECIDIR            | VERBO | VERB   |                                                           |
| DECIFRAR           | VERBO | VERB   |                                                           |
| DECLARAR           | VERBO | VERB   |                                                           |
| DECOLAR            | VERBO | VERB   |                                                           |
| DECOMPOR           | VERBO | VERB   |                                                           |
| DECORAR            | VERBO | VERB   |                                                           |
| DECORAR            | VERBO | VERB   |                                                           |
| DECRETAR           | VERBO | VERB   |                                                           |
| DEDICAR            | VERBO | VERB   |                                                           |
| DEDILHAR           | VERBO | VERB   |                                                           |
| DEDURAR            | VERBO | VERB   |                                                           |
| DEDUZIR            | VERBO | VERB   |                                                           |
| DEFECAR            | VERBO | VERB   |                                                           |
| DEFENDER           | VERBO | VERB   |                                                           |
| DEFENDER           | VERBO | VERB   |                                                           |
| DEFINHAR           | VERBO | VERB   |                                                           |
| DEFINIR            | VERBO | VERB   |                                                           |
| DEFORMAR           | VERBO | VERB   |                                                           |
| DEGLUTIR           | VERBO | VERB   |                                                           |
| DEGOLAR            | VERBO | VERB   |                                                           |
| DEGUSTAR           | VERBO | VERB   |                                                           |
| DEITAR             | VERBO | VERB   |                                                           |
| DEITAR             | VERBO | VERB   |                                                           |
| DEIXAR             | VERBO | VERB   |                                                           |
| DEIXAR             | VERBO | VERB   |                                                           |
| DEIXAR             | VERBO | VERB   |                                                           |
| DELATAR            | VERBO | VERB   |                                                           |
| DELETAR            | VERBO | VERB   |                                                           |
| DEMITIR            | VERBO | VERB   |                                                           |
| DEMOLIR            | VERBO | VERB   |                                                           |
| DEMONSTRAR         | VERBO | VERB   |                                                           |
| DEMORAR            | VERBO | VERB   |                                                           |
| DENODAR            | VERBO | VERB   |                                                           |
| DENOMINAR          | VERBO | VERB   |                                                           |
| DENUNCIAR          | VERBO | VERB   |                                                           |
| DEPENAR            | VERBO | VERB   |                                                           |
| DEPENDER           | VERBO | VERB   |                                                           |
| DEPILAR            | VERBO | VERB   |                                                           |
| DEPOSITAR          | VERBO | VERB   |                                                           |
| DERRAMAR           | VERBO | VERB   |                                                           |
| DERRAPAR           | VERBO | VERB   |                                                           |
| DERRETER           | VERBO | VERB   |                                                           |
| DERROTAR           | VERBO | VERB   |                                                           |
| DERROTAR           | VERBO | VERB   |                                                           |
| DERRUBAR           | VERBO | VERB   |                                                           |
| DESABAFAR          | VERBO | VERB   |                                                           |
| DESABAR            | VERBO | VERB   |                                                           |
| DESABOTOAR         | VERBO | VERB   |                                                           |
| DESABROCHAR        | VERBO | VERB   |                                                           |
| DESAFIAR           | VERBO | VERB   |                                                           |
| DESAFIO            | VERBO | VERB   |                                                           |
| DESAPARECER        | VERBO | VERB   |                                                           |
| DESCAMAR           | VERBO | VERB   |                                                           |
| DESCANSAR          | VERBO | VERB   |                                                           |
| DESCASCAR          | VERBO | VERB   |                                                           |
| DESCER             | VERBO | VERB-G | Verbo conjugado por gênero                                |
| DESCOBRIR          | VERBO | VERB   |                                                           |
| DESCONFIAR         | VERBO | VERB   |                                                           |
| DESCONGELAR        | VERBO | VERB   |                                                           |
| DESCONTAR          | VERBO | VERB   |                                                           |
| DESCULPAR          | VERBO | VERB   |                                                           |
| DESDENHAR          | VERBO | VERB   |                                                           |
| DESEJAR            | VERBO | VERB   |                                                           |
| DESEJAR            | VERBO | VERB   |                                                           |
| DESENCAMINHAR      | VERBO | VERB   |                                                           |
| DESENCONTRAR       | VERBO | VERB   |                                                           |
| DESENHAR           | VERBO | VERB-L | Verbo conjugado por locativo                              |
| DESENTUPIR         | VERBO | VERB   |                                                           |
| DESENVOLVER        | VERBO | VERB   |                                                           |
| DESESPERAR         | VERBO | VERB   |                                                           |
| DESFALECER         | VERBO | VERB   |                                                           |
| DESFIAR            | VERBO | VERB   |                                                           |
| DESFILAR           | VERBO | VERB   |                                                           |
| DESGASTAR          | VERBO | VERB   |                                                           |
| DESIGNAR           | VERBO | VERB   |                                                           |
| DESISTIR           | VERBO | VERB   |                                                           |
| DESLIGAR           | VERBO | VERB   |                                                           |
| DESLIZAR           | VERBO | VERB-G | Verbo conjugado por gênero                                |
| DESMAIAR           | VERBO | VERB   |                                                           |
| DESMONTAR          | VERBO | VERB   |                                                           |
| DESOBEDECER        | VERBO | VERB   |                                                           |
| DESPEDIR           | VERBO | VERB   |                                                           |
| DESPEDIR           | VERBO | VERB   |                                                           |
| DESPERTAR          | VERBO | VERB   |                                                           |
| DESPREZAR          | VERBO | VERB   |                                                           |
| DESQUITAR          | VERBO | VERB   |                                                           |
| DESTRUIR           | VERBO | VERB   |                                                           |
| DESTRUIR           | VERBO | VERB   |                                                           |
| DESVALORIZAR       | VERBO | VERB   |                                                           |
| DESVIAR            | VERBO | VERB-G | Verbo conjugado por gênero                                |
| DETER              | VERBO | VERB   |                                                           |
| DETESTAR           | VERBO | VERB   |                                                           |
| DETESTAR           | VERBO | VERB   |                                                           |
| DETONAR            | VERBO | VERB   |                                                           |
| DEVER              | VERBO | VERB   |                                                           |
| DEVER              | VERBO | VERB   |                                                           |
| DEVER              | VERBO | VERB   |                                                           |
| DEVOLVER           | VERBO | VERB   |                                                           |
| DEVOLVER           | VERBO | VERB   |                                                           |
| DEVORAR            | VERBO | VERB   |                                                           |
| DIAGNOSTICAR       | VERBO | VERB   |                                                           |
| DIALOGAR           | VERBO | VERB   |                                                           |
| DIFAMAR            | VERBO | VERB   |                                                           |
| DIGITAR            | VERBO | VERB   |                                                           |
| DIMINUIR           | VERBO | VERB   |                                                           |
| DIMINUIR           | VERBO | VERB   |                                                           |
| DIMINUIR           | VERBO | VERB   |                                                           |
| DIRIGIR            | VERBO | VERB   |                                                           |
| DISCORDAR          | VERBO | VERB   |                                                           |
| DISCUTIR           | VERBO | VERB-P | Verbo conjugao pela pessoa do dicurso. Ex.: 1sPERGUNTAR3s |
| DISFARÇAR          | VERBO | VERB   |                                                           |
| DISPARAR           | VERBO | VERB   |                                                           |
| DISPENSAR          | VERBO | VERB   |                                                           |
| DISPERSAR          | VERBO | VERB   |                                                           |
| DISPUTAR           | VERBO | VERB   |                                                           |
| DISSOLVER          | VERBO | VERB   |                                                           |
| DISTENDER          | VERBO | VERB   |                                                           |
| DISTRAIR           | VERBO | VERB   |                                                           |
| DISTRIBUIR         | VERBO | VERB   |                                                           |
| DIVIDIR            | VERBO | VERB   |                                                           |
| DIVIDIR            | VERBO | VERB   |                                                           |
| DIVIDIR            | VERBO | VERB   |                                                           |
| DIVISÃO            | VERBO | VERB   |                                                           |
| DIVULGAR           | VERBO | VERB-P | Verbo conjugao pela pessoa do dicurso. Ex.: 1sPERGUNTAR3s |
| DIZER              | VERBO | VERB   |                                                           |
| DIZER              | VERBO | VERB   |                                                           |
| DOAR               | VERBO | VERB   |                                                           |
| DOAR               | VERBO | VERB   |                                                           |
| DOBRAR             | VERBO | VERB   |                                                           |
| DOER               | VERBO | VERB   |                                                           |
| DOMINAR            | VERBO | VERB   |                                                           |
| DORMIR             | VERBO | VERB   |                                                           |
| DRIBLAR            | VERBO | VERB   |                                                           |
| DURAR              | VERBO | VERB   |                                                           |
| DUVIDAR            | VERBO | VERB   |                                                           |
| ECONOMIZAR         | VERBO | VERB   |                                                           |
| EDIFICAR           | VERBO | VERB   |                                                           |
| EDITAR             | VERBO | VERB   |                                                           |
| EDUCAR             | VERBO | VERB   |                                                           |
| EJACULAR           | VERBO | VERB   |                                                           |
| ELEGER             | VERBO | VERB   |                                                           |
| ELIMINAR           | VERBO | VERB   |                                                           |
| EMAGRECER          | VERBO | VERB   |                                                           |
| EMBAÇAR            | VERBO | VERB   |                                                           |
| EMBALAR            | VERBO | VERB   |                                                           |
| EMBRIAGAR          | VERBO | VERB   |                                                           |
| EMBRULHAR          | VERBO | VERB   |                                                           |
| EMERGIR            | VERBO | VERB   |                                                           |
| EMOCIONAR          | VERBO | VERB   |                                                           |
| EMOLDURAR          | VERBO | VERB   |                                                           |
| EMPATAR            | VERBO | VERB   |                                                           |
| EMPENHAR           | VERBO | VERB   |                                                           |
| EMPREGAR           | VERBO | VERB   |                                                           |
| EMPRESTAR          | VERBO | VERB-P | Verbo conjugao pela pessoa do dicurso. Ex.: 1sPERGUNTAR3s |
| EMPURRAR           | VERBO | VERB   |                                                           |
| ENCABULAR          | VERBO | VERB   |                                                           |
| ENCADERNAR         | VERBO | VERB   |                                                           |
| ENCARAR            | VERBO | VERB   |                                                           |
| ENCARCERAR         | VERBO | VERB   |                                                           |
| ENCERRAR           | VERBO | VERB   |                                                           |
| ENCERRAR           | VERBO | VERB   |                                                           |
| ENCHER             | VERBO | VERB   |                                                           |
| ENCHER             | VERBO | VERB   |                                                           |
| ENCHER             | VERBO | VERB   |                                                           |
| ENCHER             | VERBO | VERB   |                                                           |
| ENCOBRIR           | VERBO | VERB   |                                                           |
| ENCOLHER           | VERBO | VERB   |                                                           |
| ENCONTRAR          | VERBO | VERB   |                                                           |
| ENCORAJAR          | VERBO | VERB   |                                                           |
| ENCRESPAR          | VERBO | VERB   |                                                           |
| ENFEITAR           | VERBO | VERB   |                                                           |
| ENFERRUJAR         | VERBO | VERB   |                                                           |
| ENFORCAR           | VERBO | VERB   |                                                           |
| ENFRAQUECER        | VERBO | VERB   |                                                           |
| ENFRENTAR          | VERBO | VERB   |                                                           |
| ENGANAR            | VERBO | VERB   |                                                           |
| ENGANAR            | VERBO | VERB   |                                                           |
| ENGARRAFAR         | VERBO | VERB   |                                                           |
| ENGASGAR           | VERBO | VERB   |                                                           |
| ENGATINHAR         | VERBO | VERB   |                                                           |
| ENGOLIR            | VERBO | VERB   |                                                           |
| ENGORDAR           | VERBO | VERB   |                                                           |
| ENGRAVATAR-SE      | VERBO | VERB   |                                                           |
| ENGRAXAR           | VERBO | VERB   |                                                           |
| ENLOUQUECER        | VERBO | VERB   |                                                           |
| ENROLAR            | VERBO | VERB-G | Verbo conjugado por gênero                                |
| ENROLAR            | VERBO | VERB-G | Verbo conjugado por gênero                                |
| ENROSCAR           | VERBO | VERB   |                                                           |
| ENSAIAR            | VERBO | VERB   |                                                           |
| ENSINAR            | VERBO | VERB-P | Verbo conjugao pela pessoa do dicurso. Ex.: 1sPERGUNTAR3s |
| ENSURDECER         | VERBO | VERB   |                                                           |
| ENTENDER           | VERBO | VERB   |                                                           |
| ENTERRAR           | VERBO | VERB   |                                                           |
| ENTORNAR           | VERBO | VERB   |                                                           |
| ENTRAR             | VERBO | VERB   |                                                           |
| ENTRAR             | VERBO | VERB   |                                                           |
| ENTREGAR           | VERBO | VERB   |                                                           |
| ENTREVISTAR        | VERBO | VERB   |                                                           |
| ENTRISTECER        | VERBO | VERB   |                                                           |
| ENVELHECER         | VERBO | VERB   |                                                           |
| ENVENENAR          | VERBO | VERB   |                                                           |
| ENVERGONHAR        | VERBO | VERB   |                                                           |
| ENVIAR             | VERBO | VERB-P | Verbo conjugao pela pessoa do dicurso. Ex.: 1sPERGUNTAR3s |
| ENVIAR             | VERBO | VERB-P | Verbo conjugao pela pessoa do dicurso. Ex.: 1sPERGUNTAR3s |
| ENVIAR             | VERBO | VERB-P | Verbo conjugao pela pessoa do dicurso. Ex.: 1sPERGUNTAR3s |
| ENVIUVAR           | VERBO | VERB   |                                                           |
| ENVOLVER           | VERBO | VERB   |                                                           |
| ENXERGAR           | VERBO | VERB   |                                                           |
| ENXUGAR LÁGRIMA    | VERBO | VERB   |                                                           |
| ENXUGAR LOUÇA      | VERBO | VERB   |                                                           |
| EQUILIBRAR         | VERBO | VERB   |                                                           |
| ERGUER             | VERBO | VERB   |                                                           |
| ERGUER             | VERBO | VERB   |                                                           |
| ERGUER             | VERBO | VERB   |                                                           |
| ERRAR              | VERBO | VERB   |                                                           |
| ESBARRAR           | VERBO | VERB   |                                                           |
| ESBOFETEAR         | VERBO | VERB-L | Verbo conjugado por locativo                              |
| ESCALAR            | VERBO | VERB   |                                                           |
| ESCALAR            | VERBO | VERB   |                                                           |
| ESCAPAR            | VERBO | VERB   |                                                           |
| ESCAPAR            | VERBO | VERB   |                                                           |
| ESCLARECER         | VERBO | VERB   |                                                           |
| ESCOLHER           | VERBO | VERB   |                                                           |
| ESCONDER           | VERBO | VERB   |                                                           |
| ESCORREGAR         | VERBO | VERB   |                                                           |
| ESCORRER           | VERBO | VERB   |                                                           |
| ESCORRER           | VERBO | VERB   |                                                           |
| ESCOVAR            | VERBO | VERB-L | Verbo conjugado por locativo                              |
| ESCOVAR            | VERBO | VERB-L | Verbo conjugado por locativo                              |
| ESCRAVIZAR         | VERBO | VERB   |                                                           |
| ESCRAVIZAR         | VERBO | VERB   |                                                           |
| ESCREVER NO QUADRO | VERBO | VERB   |                                                           |
| ESCREVER           | VERBO | VERB-L | Verbo conjugado por locativo                              |
| ESCREVER           | VERBO | VERB-L | Verbo conjugado por locativo                              |
| ESCULPIR           | VERBO | VERB-L | Verbo conjugado por locativo                              |
| ESCULPIR           | VERBO | VERB-L | Verbo conjugado por locativo                              |
| ESCURECER          | VERBO | VERB   |                                                           |
| ESCUTAR            | VERBO | VERB   |                                                           |
| ESFAQUEAR          | VERBO | VERB   |                                                           |
| ESFOLAR            | VERBO | VERB   |                                                           |
| ESFORÇAR           | VERBO | VERB   |                                                           |
| ESFREGAR           | VERBO | VERB   |                                                           |
| ESFRIAR            | VERBO | VERB   |                                                           |
| ESMAGAR            | VERBO | VERB   |                                                           |
| ESMURRAR           | VERBO | VERB   |                                                           |
| ESPALHAR           | VERBO | VERB   |                                                           |
| ESPANCAR           | VERBO | VERB   |                                                           |
| ESPARRAMAR         | VERBO | VERB   |                                                           |
| ESPERAR            | VERBO | VERB   |                                                           |
| ESPERAR            | VERBO | VERB   |                                                           |
| ESPIAR             | VERBO | VERB   |                                                           |
| ESPIAR             | VERBO | VERB   |                                                           |
| ESPIONAR           | VERBO | VERB   |                                                           |
| ESPIRRAR           | VERBO | VERB   |                                                           |
| ESPREMER           | VERBO | VERB   |                                                           |
| ESPUMAR            | VERBO | VERB   |                                                           |
| ESQUECER           | VERBO | VERB   |                                                           |
| ESQUENTAR          | VERBO | VERB   |                                                           |
| ESQUIAR            | VERBO | VERB   |                                                           |
| ESTAMPAR           | VERBO | VERB   |                                                           |
| ESTAR              | VERBO | VERB   |                                                           |
| ESTENDER           | VERBO | VERB   |                                                           |
| ESTENDER           | VERBO | VERB   |                                                           |
| ESTENDER           | VERBO | VERB   |                                                           |
| ESTENDER           | VERBO | VERB   |                                                           |
| ESTICAR            | VERBO | VERB   |                                                           |
| ESTICAR            | VERBO | VERB   |                                                           |
| ESTILHAÇAR         | VERBO | VERB   |                                                           |
| ESTOURAR           | VERBO | VERB   |                                                           |
| ESTRAGAR           | VERBO | VERB   |                                                           |
| ESTRAGAR           | VERBO | VERB   |                                                           |
| ESTRANGULAR        | VERBO | VERB   |                                                           |
| ESTRANHAR          | VERBO | VERB   |                                                           |
| ESTRANHO           | VERBO | VERB   |                                                           |
| ESTREMECER         | VERBO | VERB   |                                                           |
| ESTREMECER         | VERBO | VERB   |                                                           |
| ESTUDAR            | VERBO | VERB   |                                                           |
| ESTUPRAR           | VERBO | VERB   |                                                           |
| ESVAZIAR           | VERBO | VERB   |                                                           |
| ESVAZIAR           | VERBO | VERB   |                                                           |
| ETIQUETAR          | VERBO | VERB-G | Verbo conjugado por gênero                                |
| EVACUAR            | VERBO | VERB   |                                                           |
| EVANGELIZAR        | VERBO | VERB   |                                                           |
| EVAPORAR           | VERBO | VERB   |                                                           |
| EVITAR             | VERBO | VERB   |                                                           |
| EXALTAR            | VERBO | VERB   |                                                           |
| EXAMINAR           | VERBO | VERB   |                                                           |
| EXCITAR            | VERBO | VERB   |                                                           |
| EXCITAR            | VERBO | VERB   |                                                           |
| EXCLUIR            | VERBO | VERB   |                                                           |
| EXCLUIR            | VERBO | VERB   |                                                           |
| EXECUTAR           | VERBO | VERB   |                                                           |
| EXIBIR             | VERBO | VERB   |                                                           |
| EXIGIR             | VERBO | VERB-P | Verbo conjugao pela pessoa do dicurso. Ex.: 1sPERGUNTAR3s |
| EXISTIR            | VERBO | VERB   |                                                           |
| EXORTAR            | VERBO | VERB   |                                                           |
| EXPANDIR           | VERBO | VERB   |                                                           |
| EXPERIMENTAR       | VERBO | VERB   |                                                           |
| EXPLANAR           | VERBO | VERB   |                                                           |
| EXPLICAR           | VERBO | VERB-P | Verbo conjugao pela pessoa do dicurso. Ex.: 1sPERGUNTAR3s |
| EXPLODIR           | VERBO | VERB   |                                                           |
| EXPLORAR           | VERBO | VERB   |                                                           |
| EXPOR              | VERBO | VERB   |                                                           |
| EXPOR              | VERBO | VERB   |                                                           |
| EXPORTAR           | VERBO | VERB   |                                                           |
| EXPULSAR           | VERBO | VERB   |                                                           |
| EXTERMINAR         | VERBO | VERB   |                                                           |
| EXTORQUIR          | VERBO | VERB   |                                                           |
| EXTRAIR            | VERBO | VERB   |                                                           |
| EXTRAIR            | VERBO | VERB   |                                                           |
| EXTRAVIAR          | VERBO | VERB   |                                                           |
| FACILITAR          | VERBO | VERB   |                                                           |
| FALAR              | VERBO | VERB-P | Verbo conjugao pela pessoa do dicurso. Ex.: 1sPERGUNTAR3s |
| FALAR              | VERBO | VERB-P | Verbo conjugao pela pessoa do dicurso. Ex.: 1sPERGUNTAR3s |
| FALAR              | VERBO | VERB-P | Verbo conjugao pela pessoa do dicurso. Ex.: 1sPERGUNTAR3s |
| FALHAR             | VERBO | VERB   |                                                           |
| FALIR              | VERBO | VERB   |                                                           |
| FALIR              | VERBO | VERB   |                                                           |
| FALTAR             | VERBO | VERB   |                                                           |
| FALTAR             | VERBO | VERB   |                                                           |
| FALTAR             | VERBO | VERB   |                                                           |
| FANTASIAR          | VERBO | VERB   |                                                           |
| FANTASIAR          | VERBO | VERB   |                                                           |
| FAREJAR            | VERBO | VERB   |                                                           |
| FATIAR             | VERBO | VERB   |                                                           |
| FATURAR            | VERBO | VERB   |                                                           |
| FAZER              | VERBO | VERB   |                                                           |
| FECHAR             | VERBO | VERB-L | Verbo conjugado por locativo                              |
| FECHAR             | VERBO | VERB-L | Verbo conjugado por locativo                              |
| FERIR              | VERBO | VERB   |                                                           |
| FERVER             | VERBO | VERB   |                                                           |
| FERVILHAR          | VERBO | VERB   |                                                           |
| FESTEJAR           | VERBO | VERB   |                                                           |
| FICAR              | VERBO | VERB   |                                                           |
| FICAR              | VERBO | VERB   |                                                           |
| FICAR              | VERBO | VERB   |                                                           |
| FILIAR             | VERBO | VERB   |                                                           |
| FILMAR             | VERBO | VERB-L | Verbo conjugado por locativo                              |
| FINCAR             | VERBO | VERB   |                                                           |
| FINDAR             | VERBO | VERB   |                                                           |
| FINGIR             | VERBO | VERB   |                                                           |
| FISCALIZAR         | VERBO | VERB   |                                                           |
| FLAGRAR            | VERBO | VERB   |                                                           |
| FLAGRAR            | VERBO | VERB   |                                                           |
| FLERTAR            | VERBO | VERB   |                                                           |
| FLORESCER          | VERBO | VERB   |                                                           |
| FLUTUAR            | VERBO | VERB-G | Verbo conjugado por gênero                                |
| FOFOCAR            | VERBO | VERB   |                                                           |
| FOFOCAR            | VERBO | VERB   |                                                           |
| FORÇAR             | VERBO | VERB   |                                                           |
| FORMAR             | VERBO | VERB   |                                                           |
| FORMIGAR           | VERBO | VERB   |                                                           |
| FORTALECER         | VERBO | VERB   |                                                           |
| FOTOGRAFAR         | VERBO | VERB-L | Verbo conjugado por locativo                              |
| FOTOGRAFAR         | VERBO | VERB-L | Verbo conjugado por locativo                              |
| FRATURAR           | VERBO | VERB   |                                                           |
| FRAUDAR            | VERBO | VERB   |                                                           |
| FREAR              | VERBO | VERB   |                                                           |
| FREQÜENTAR         | VERBO | VERB   |                                                           |
| FRETAR             | VERBO | VERB   |                                                           |
| FRITAR             | VERBO | VERB   |                                                           |
| FRITAR             | VERBO | VERB   |                                                           |
| FRUSTRAR           | VERBO | VERB   |                                                           |
| FUGIR              | VERBO | VERB   |                                                           |
| FUMAR              | VERBO | VERB   |                                                           |
| FUNDAR             | VERBO | VERB   |                                                           |
| FUNGAR             | VERBO | VERB   |                                                           |
| FURAR              | VERBO | VERB   |                                                           |
| FURAR              | VERBO | VERB   |                                                           |
| FURIOSO            | VERBO | VERB   |                                                           |
| FURTAR             | VERBO | VERB   |                                                           |
| FUZILAR            | VERBO | VERB   |                                                           |
| GABAR              | VERBO | VERB   |                                                           |
| GALOPAR            | VERBO | VERB   |                                                           |
| GANHAR             | VERBO | VERB   |                                                           |
| GARGALHAR          | VERBO | VERB   |                                                           |
| GARGALHAR          | VERBO | VERB   |                                                           |
| GASTAR             | VERBO | VERB   |                                                           |
| GASTAR             | VERBO | VERB   |                                                           |
| GASTAR             | VERBO | VERB   |                                                           |
| GEMER              | VERBO | VERB   |                                                           |
| GERMINAR           | VERBO | VERB   |                                                           |
| GINGAR             | VERBO | VERB   |                                                           |
| GIRAR              | VERBO | VERB-G | Verbo conjugado por gênero                                |
| GOLPEAR            | VERBO | VERB-L | Verbo conjugado por locativo                              |
| GOSTAR             | VERBO | VERB   |                                                           |
| GOTEJAR            | VERBO | VERB   |                                                           |
| GOZAR              | VERBO | VERB   |                                                           |
| GOZAR              | VERBO | VERB   |                                                           |
| GOZAR              | VERBO | VERB   |                                                           |
| GRADEAR            | VERBO | VERB   |                                                           |
| GRAFITE            | VERBO | VERB   |                                                           |
| GRAMPEAR           | VERBO | VERB   |                                                           |
| GRAVAR             | VERBO | VERB-L | Verbo conjugado por locativo                              |
| GRIFAR             | VERBO | VERB   |                                                           |
| GRITAR             | VERBO | VERB   |                                                           |
| GUARDAR            | VERBO | VERB   |                                                           |
| GUIAR              | VERBO | VERB   |                                                           |
| GUINCHAR           | VERBO | VERB   |                                                           |
| HABITAR            | VERBO | VERB   |                                                           |
| HARMONIZAR         | VERBO | VERB   |                                                           |
| HAVER              | VERBO | VERB   |                                                           |
| HESITAR            | VERBO | VERB   |                                                           |
| HIPNOTIZAR         | VERBO | VERB   |                                                           |
| HONRAR             | VERBO | VERB   |                                                           |
| HOSPEDAR           | VERBO | VERB   |                                                           |
| HUMILHAR           | VERBO | VERB   |                                                           |
| IGNORAR            | VERBO | VERB   |                                                           |
| ILUMINAR           | VERBO | VERB   |                                                           |
| ILUSTRAR           | VERBO | VERB   |                                                           |
| IMAGINAR           | VERBO | VERB   |                                                           |
| IMERGIR            | VERBO | VERB-G | Verbo conjugado por gênero                                |
| IMITAR             | VERBO | VERB   |                                                           |
| IMPEDIR            | VERBO | VERB   |                                                           |
| IMPLORAR           | VERBO | VERB   |                                                           |
| IMPOR              | VERBO | VERB   |                                                           |
| IMPORTAR           | VERBO | VERB   |                                                           |
| IMPORTUNAR         | VERBO | VERB   |                                                           |
| IMPRENSAR          | VERBO | VERB   |                                                           |
| IMPRESSIONAR       | VERBO | VERB   |                                                           |
| IMPRIMIR           | VERBO | VERB   |                                                           |
| IMPRIMIR           | VERBO | VERB   |                                                           |
| INALAR             | VERBO | VERB   |                                                           |
| INAUGURAR          | VERBO | VERB   |                                                           |
| INCENDIAR          | VERBO | VERB   |                                                           |
| INCENTIVAR         | VERBO | VERB   |                                                           |
| INCHAR             | VERBO | VERB   |                                                           |
| INCINERAR          | VERBO | VERB   |                                                           |
| INCLINAR           | VERBO | VERB-G | Verbo conjugado por gênero                                |
| INCLUIR            | VERBO | VERB   |                                                           |
| INCOMODAR          | VERBO | VERB   |                                                           |
| INDICAR            | VERBO | VERB   |                                                           |
| INFLAMAR           | VERBO | VERB   |                                                           |
| INFLUENCIAR        | VERBO | VERB   |                                                           |
| INFORMAR           | VERBO | VERB-P | Verbo conjugao pela pessoa do dicurso. Ex.: 1sPERGUNTAR3s |
| INGERIR            | VERBO | VERB   |                                                           |
| INGRESSAR          | VERBO | VERB   |                                                           |
| INJETAR            | VERBO | VERB   |                                                           |
| INSCREVER          | VERBO | VERB   |                                                           |
| INSERIR            | VERBO | VERB   |                                                           |
| INSISTIR           | VERBO | VERB   |                                                           |
| INSTALAR           | VERBO | VERB   |                                                           |
| INSTRUIR           | VERBO | VERB   |                                                           |
| INTEGRAR           | VERBO | VERB   |                                                           |
| INTERESSAR         | VERBO | VERB   |                                                           |
| INTERFERIR         | VERBO | VERB   |                                                           |
| INTERNAR           | VERBO | VERB   |                                                           |
| INTERPRETAR        | VERBO | VERB   |                                                           |
| INTERROMPER        | VERBO | VERB   |                                                           |
| INTERVIR           | VERBO | VERB   |                                                           |
| INTIMAR            | VERBO | VERB   |                                                           |
| INTROMETER         | VERBO | VERB   |                                                           |
| INVADIR            | VERBO | VERB   |                                                           |
| INVEJAR            | VERBO | VERB   |                                                           |
| INVENTAR           | VERBO | VERB   |                                                           |
| INVERTER           | VERBO | VERB   |                                                           |
| INVESTIGAR         | VERBO | VERB   |                                                           |
| IR                 | VERBO | VERB   |                                                           |
| IR                 | VERBO | VERB   |                                                           |
| IR                 | VERBO | VERB   |                                                           |
| IR                 | VERBO | VERB   |                                                           |
| IR                 | VERBO | VERB   |                                                           |
| IR                 | VERBO | VERB   |                                                           |
| ISENTAR            | VERBO | VERB   |                                                           |
| JEJUAR             | VERBO | VERB   |                                                           |
| JOGAR CARTA        | VERBO | VERB   |                                                           |
| JOGAR FORA         | VERBO | VERB   |                                                           |
| JOGAR FUTEBOL      | VERBO | VERB   |                                                           |
| JORRAR             | VERBO | VERB   |                                                           |
| JULGAR             | VERBO | VERB   |                                                           |
| JUNTAR             | VERBO | VERB-G | Verbo conjugado por gênero                                |
| JUNTAR             | VERBO | VERB-G | Verbo conjugado por gênero                                |
| JUNTAR             | VERBO | VERB-G | Verbo conjugado por gênero                                |
| JUNTAR             | VERBO | VERB-G | Verbo conjugado por gênero                                |
| JURAR              | VERBO | VERB   |                                                           |
| LAÇAR              | VERBO | VERB   |                                                           |
| LACRIMEJAR         | VERBO | VERB   |                                                           |
| LAMBER             | VERBO | VERB   |                                                           |
| LAMBUZAR           | VERBO | VERB   |                                                           |
| LAMENTAR           | VERBO | VERB   |                                                           |
| LANÇAR             | VERBO | VERB   |                                                           |
| LANCHAR            | VERBO | VERB   |                                                           |
| LAPIDAR            | VERBO | VERB   |                                                           |
| LARGAR             | VERBO | VERB   |                                                           |
| LARGAR             | VERBO | VERB   |                                                           |
| LATIR              | VERBO | VERB   |                                                           |
| LAVAR              | VERBO | VERB-L | Verbo conjugado por locativo                              |
| LAVAR ROSTO        | VERBO | VERB   |                                                           |
| LAVAR AS MÃOS1     | VERBO | VERB   |                                                           |
| LAVAR AS MÃOS2     | VERBO | VERB   |                                                           |
